Gli3,Q61602,1.2831,1.5312,1.0287,1.5749,1.271,1.4241,1.0095,1.7228,1.084,1.6928,2.3076,1.3541,2.0298,1.8045,1.3735,4.4674,1.3088,0.7797,0.5243,0.8893,0.1561,0.0949,0.0906,0.2932,0.0343,0.0155,0.0507,0.0779,0.0463,0.034,0.0329,0.015,0.8782,1.3263,1.0369,1.2117,0.6015,0.729,0.7001,0.4703,0.6206,0.6692,0.7524,0.3832,1.8911,1.6798,0.3178,0.8937,0.24,0.1402,0.4705,0.2489,0.4204,0.2107,0.5853,0.7918,0.7027,0.5137,0.6317,0.8533,0.7187,0.9154,0.6927,0.6751,3.0229,6.6131,0.4066
Irf4,Q64287,0.3853,0.8189,1.7595,1.0619,0.068,0.067,0.0567,0.1751,0.0,0.0896,0.0314,0.1942,0.8678,0.8672,0.5591,1.2338,0.5611,0.551,0.6492,0.9845,0.1216,0.1102,0.3366,0.205,0.147,0.08,0.0587,0.0816,0.0816,0.1808,0.0577,0.13,2.2386,1.255,1.5642,2.31,2.9407,2.1417,2.4136,1.5342,3.1865,0.7106,2.2037,0.7494,0.5416,0.2748,2.2223,3.127,2.7071,2.4908,25.8794,26.3881,25.9958,17.4417,0.3067,0.1233,0.2167,0.0972,0.4306,0.818,4.7962,4.0282,6.0744,4.757,2.125,1.1423,0.0863
Tfap2a,P34056,0.145,0.053,0.0549,0.1723,0.0687,0.1347,0.1678,0.0579,0.0,0.0,0.1238,0.0552,13.9296,2.8983,6.1414,9.0639,0.0,0.0498,0.0,0.0,0.9522,1.2974,1.006,1.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463,0.0528,0.0,0.0,0.0952,0.1084,0.1057,0.5846,0.0,0.0678,0.0,0.0,0.0,0.0604,0.0,0.0,0.0,0.0,0.0468,0.0,0.0525,0.1024,0.0515,0.5019,0.5598,0.069,0.3731,0.189,0.2251,0.2924,0.4763,0.1218,0.262,0.0,0.0,5.8707
Dek,Q7TNV0,34.6212,35.7742,34.2033,40.2747,25.357,26.6364,24.919,24.8812,26.3226,29.3015,24.0463,27.7236,43.3128,33.4179,38.8983,42.2546,18.8562,17.4973,19.338,21.9507,32.1257,31.1242,27.7558,34.9083,24.4157,19.5508,23.2746,20.2398,19.4506,21.1474,18.3922,19.3819,29.5565,44.7845,44.6613,41.4014,52.9889,49.7681,48.4732,43.2967,21.5046,17.1153,19.4499,14.0112,53.9448,56.384,33.3257,37.374,29.1557,27.9612,84.7038,86.0866,106.921,209.308,26.012,25.3508,31.279,23.7561,25.393,27.1568,138.255,175.719,139.197,153.95,47.5655,84.219,12.3906
Id4,P41139,0.4362,1.1871,0.8752,1.3641,31.2446,32.5879,27.472,23.3769,33.646,53.28,44.7453,37.917,14.2616,14.4298,13.422,21.711,0.1159,0.4402,1.2475,1.0827,23.4922,28.1351,11.3543,11.641,0.5319,0.6618,0.5987,0.633,0.7904,0.65,0.5687,0.8781,7.693,23.8396,19.2996,16.6789,2.0,5.362,4.6294,3.6428,1.5257,0.12,1.4181,0.5077,15.5136,11.2551,4.2472,5.1536,2.7305,1.7938,6.9436,8.7483,4.9362,4.0235,3.569,6.5533,8.651,4.3858,29.9362,33.5395,2.1591,3.431,1.5401,1.7116,14.6609,12.3305,4.8892
Barx1,Q9ER42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4702,34.003,33.198,44.7281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0839,0.0,0.1498,0.0,0.0,0.0,0.0,0.0,0.0873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.1707,0.0,0.0,0.0,0.0943,0.5823,0.1091,0.1018,0.103,18.0456,15.7248,14.2349,13.6391,0.2425,0.0,0.1174,0.1658,0.2474,0.2117,0.0,0.1529,0.1225
Msx2,Q03358,0.2567,0.1895,0.1942,0.2722,0.1647,0.0,0.2018,0.2096,0.3707,0.2775,0.1489,0.3053,0.285,0.0852,0.2061,0.4961,0.2124,0.1622,0.0456,0.381,0.0,0.1774,0.0734,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.0,0.0,0.0553,0.6491,0.3779,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0601,0.1931,0.083,0.4491,0.2284,0.0,0.0,0.0,0.0,0.0,3.6592,14.4019,0.585
Mxd3,Q80US8,1.5236,1.1408,0.8948,2.5622,0.2821,0.3701,0.381,0.875,0.4358,1.3759,0.7468,0.9097,1.1493,1.0938,2.52,2.4156,0.1754,0.1399,0.4529,0.5503,0.8479,0.1339,1.0449,1.468,0.2998,0.0,0.4593,0.0826,0.1736,0.2748,0.1867,0.1628,1.8732,1.6316,1.6486,2.0141,1.826,1.3264,1.0409,1.6126,0.273,0.0,0.3004,0.8882,2.9183,4.0911,2.4657,1.7849,1.8532,0.9915,5.081,4.8453,7.5508,18.7958,1.0577,0.9286,0.9165,0.2944,1.0257,0.6845,34.2845,34.1572,28.6293,29.8313,3.0394,4.9922,0.4945
Smad5,P97454,25.8815,27.5892,24.7825,28.7095,9.2746,10.3281,8.0772,6.6578,8.6325,9.2885,10.2505,7.5887,15.9706,11.9966,12.3861,17.4369,12.1925,12.5969,12.4346,13.1504,14.9265,14.9344,13.1127,11.8271,9.5387,8.2923,9.956,8.8609,6.6153,8.1166,5.785,7.5926,8.4154,15.7114,16.485,15.8556,20.6417,23.4721,23.95,19.8465,11.8804,11.6353,14.9221,11.6832,34.5931,40.3477,7.373,8.4196,6.2008,5.5199,16.6102,19.3046,16.1361,12.9484,7.7516,7.9449,8.8023,8.5338,8.888,10.367,26.9745,27.9992,26.2359,26.2014,22.6407,37.4234,4.4096
Nkd2,Q8VE28,0.6175,0.7965,0.7657,1.0295,1.4639,1.9382,1.5358,1.2182,1.7619,0.6567,0.9012,1.9191,3.4303,3.1607,3.2022,5.8604,0.3505,0.4803,0.5368,0.6833,0.2113,0.1807,0.5589,0.4563,0.0629,0.0,0.0839,0.0,0.028,0.0,0.0849,0.0532,3.4579,3.5091,2.7358,3.1201,4.2585,5.0219,2.7302,4.0085,0.8331,0.3408,0.385,0.2204,3.288,1.9944,5.3033,3.77,2.3166,1.5534,1.5541,1.6646,1.307,1.2286,1.5555,0.8493,0.9566,0.8963,1.4644,1.5141,0.8295,0.8243,0.5972,0.8832,2.1061,14.451,0.6288
Trip13,Q3UA06,0.8721,0.8324,0.695,0.9977,0.2147,0.1426,0.3052,0.3127,0.3933,0.1927,0.2031,0.4179,1.7677,1.0475,1.4101,1.948,0.065,0.1503,0.2556,0.6296,0.3819,0.2302,0.2596,0.5612,0.6121,0.674,0.619,0.2296,0.4483,0.6233,0.4191,0.659,1.8897,2.9036,2.4528,2.1426,0.8279,0.5966,0.4654,1.0319,0.3562,0.0742,0.402,0.2093,3.9603,4.2618,5.3829,4.8985,3.4772,2.4799,3.7814,3.8476,4.7309,6.986,0.9983,1.0186,1.4242,0.9459,7.2384,7.8512,9.2087,9.242,10.0204,8.8003,3.317,8.6814,0.3628
Cep72,Q9D3R3,1.1893,1.4569,2.432,2.2617,0.5767,0.394,0.1493,0.4598,0.6012,0.4717,0.4957,0.5832,0.8262,0.5621,0.8458,1.1362,0.1233,0.1898,0.3221,0.1578,0.6748,0.7211,1.0837,0.6956,0.2694,0.1757,0.0,0.1442,0.18,0.1585,0.153,0.0688,0.7759,1.4157,1.6183,1.75,1.0632,0.9127,0.7757,1.4921,0.2219,0.1393,0.4327,0.2287,3.1883,4.0049,1.0684,1.1537,1.3318,1.0993,2.5311,3.0335,3.6652,4.5349,0.4944,0.2645,0.7949,0.4164,82.0203,83.2668,6.7335,7.9065,6.1191,7.616,1.1618,3.3528,0.4536
Pdcd6,P12815,99.2879,92.1839,83.6722,80.6815,32.3804,27.9333,41.0604,34.7581,30.997,42.8751,41.3311,37.7171,44.3145,41.2431,42.5428,42.5146,20.4253,21.6002,21.0261,23.5718,43.9282,45.1599,47.4769,47.8696,35.3072,39.3949,32.9021,37.9653,34.6369,41.2506,39.9688,40.1486,43.0008,53.2007,58.5762,54.1885,43.4881,37.2388,37.9247,45.3018,21.0675,11.3312,18.7688,12.2866,55.1844,47.2743,111.225,99.0375,131.636,144.904,46.4289,44.0994,44.9015,41.762,40.4935,35.7358,41.1106,35.6594,17.9708,15.9426,55.7309,49.4551,53.3244,53.8639,59.6234,60.2182,29.7545
Ocln,Q61146,2.4487,5.0798,2.8074,1.9757,3.417,3.5966,2.6205,3.3079,3.6168,2.9946,3.4521,4.0985,23.4271,25.6352,26.9899,24.5179,0.1989,0.4634,1.5294,0.5232,8.3613,11.7094,9.7943,7.9493,6.8901,4.4556,5.2451,4.929,7.0197,7.1146,5.5586,5.7002,37.2851,59.7873,69.3585,63.9188,29.5334,29.4349,35.0294,31.5182,1.3757,0.7675,5.841,0.2522,4.7505,2.9354,48.5442,46.7368,56.4849,56.6031,0.2264,0.1901,0.3152,0.0,34.9163,23.1164,41.9719,24.7922,4.0343,6.338,0.3786,0.3213,1.3198,0.8001,14.7995,20.213,8.282
Gtf2h2,Q9JIB4,14.561,13.5586,20.8638,19.9469,15.3882,12.0576,15.4382,15.9665,17.2279,21.6783,17.6574,14.6726,10.2153,7.803,10.9977,13.4462,9.3774,8.2659,11.6749,8.2051,17.1884,16.4474,12.4868,24.0568,7.9584,7.5885,6.3783,8.7807,6.4091,7.611,4.9395,6.1095,8.5071,12.6862,13.2635,17.9753,16.033,13.4188,16.0207,15.3408,9.1556,11.4094,11.662,9.7704,19.3779,23.514,9.7833,14.6026,8.6905,7.5439,19.1467,21.6321,20.8784,20.3157,7.3256,6.6869,8.5797,6.1342,21.7953,25.149,36.2205,31.6596,31.7356,31.5812,15.3225,22.5778,4.5616
Smn1,P97801,10.4139,12.4804,10.7959,11.6161,8.925,11.9292,9.5974,9.7835,8.4533,10.1057,8.6011,11.316,11.4023,9.0195,6.7062,11.0741,5.5405,3.9957,5.2208,7.1006,7.2565,6.6913,6.9361,8.1388,2.8578,4.5843,5.6909,5.0062,5.4745,3.962,2.4227,4.7076,7.5469,9.3789,6.7526,8.8698,8.3188,8.052,9.6764,9.9921,5.5877,4.2434,7.2959,5.7302,15.1274,19.7731,10.2462,14.0584,6.6204,6.423,16.7429,13.1442,16.3949,14.7295,7.5599,5.9776,6.1821,7.4437,19.5875,18.1472,21.3692,23.4852,18.4935,17.9032,12.3334,20.6284,8.1712
Ankra2,Q99PE2,12.6148,18.9143,22.6787,18.5627,17.5005,15.9752,22.7296,20.5912,22.7172,22.6456,21.6984,22.6359,14.7721,12.4887,13.1304,14.6367,8.6258,9.2138,9.9153,9.1877,7.7479,9.1575,9.123,9.7567,4.959,5.5111,5.5047,5.1618,4.8812,5.4827,4.8213,6.457,10.9932,19.0387,18.9845,20.5312,15.2849,13.8662,15.948,15.7453,11.7227,10.0084,10.8852,8.8773,19.9381,20.006,15.446,12.5379,12.8238,13.9923,19.0627,28.4527,20.8673,14.6644,8.8018,7.283,9.092,9.8152,20.7018,24.547,23.7597,19.6631,24.2295,18.9974,13.743,18.3527,6.3634
Poc5,Q9DBS8,5.858,5.4977,6.0475,6.0664,10.2109,10.583,10.8005,9.4263,9.7857,10.1541,10.1343,10.0247,4.5664,3.8687,3.906,4.3828,2.6337,3.0479,2.9276,3.4032,3.7632,3.9038,3.4828,4.0961,2.3323,1.5881,2.1923,1.5193,1.6552,1.7407,1.1548,1.7044,2.824,5.9608,5.4966,6.8501,7.736,8.3069,7.6352,8.4784,2.4845,2.6921,2.6269,2.7225,9.6781,8.6738,3.7415,3.5532,2.8969,3.0987,7.6011,7.3282,7.3574,7.3763,4.9,4.3587,5.0735,3.8755,19.3737,21.2199,8.4636,8.4436,8.8943,8.5376,5.517,10.056,1.613
Ercc8,Q8CFD5,4.1621,5.0873,4.9399,4.6229,5.8173,5.394,7.242,5.8513,5.0781,5.4794,6.8656,5.571,3.348,3.1956,3.7485,3.5845,1.4763,1.3897,1.9149,2.022,2.8519,2.7069,2.759,3.0932,2.1091,1.9433,1.7226,1.0837,1.4562,2.4857,1.4625,1.857,3.8923,3.9275,3.7193,3.968,4.6221,4.3076,4.995,4.6835,3.0715,2.4135,2.6942,4.4495,5.3581,3.3057,3.2768,4.6689,2.4999,4.3932,5.6564,5.4107,4.633,6.3947,2.964,2.4371,2.5605,1.4271,24.1273,19.9315,10.3614,8.1756,8.8628,8.6358,3.6942,7.3809,1.062
Thrb,P37242,10.3015,11.4954,4.3341,5.0737,10.7493,13.8827,12.446,13.8681,9.6103,9.1565,10.523,10.6514,6.1805,4.7963,5.3087,5.5583,3.1767,4.244,3.229,3.6384,5.0551,6.5901,5.182,5.2237,6.3585,8.2333,7.0346,8.0718,7.8918,8.2121,7.6459,8.7701,2.7716,5.208,6.0676,6.0777,3.138,4.0151,3.8437,4.308,3.7099,3.7539,4.3372,3.5135,4.9561,5.7046,4.3837,4.0691,3.525,3.8731,0.6075,1.009,0.8081,0.5569,4.2317,3.9223,3.1253,2.8309,0.4392,0.5982,0.811,0.8209,1.0203,0.6842,4.4881,4.0437,0.5359
Otx2,P80206,0.0,0.0,0.0,0.0,2.4043,1.3917,2.0462,0.0,3.0986,0.1657,0.6026,1.4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042,0.0,0.1111,0.0882,0.0723,0.0,0.0,0.0
Pspc1,Q8R326,7.0547,7.1986,9.9777,8.3699,20.2564,18.6487,19.5214,19.5339,18.5266,17.7237,19.8145,21.6849,9.0917,6.6102,5.2533,8.9283,5.1113,4.4411,4.9335,4.0189,6.2695,6.9694,3.2307,4.1435,2.3182,2.638,1.8691,2.5774,1.7843,1.3305,2.5341,1.731,5.4773,10.5614,7.283,8.4095,7.7552,7.6739,7.3728,6.2906,4.7593,2.5282,3.4291,2.9706,22.26,21.0052,7.7086,6.782,5.3335,5.3539,14.9747,14.5253,15.0688,17.689,4.8007,3.2784,6.3491,3.7584,50.283,57.3966,15.667,17.1876,17.6963,17.0609,9.3079,22.8373,2.4908
Gata4,Q08369,1.2657,1.3473,0.3151,0.6432,0.1127,0.0699,0.0,0.0,0.063,0.0598,0.0483,0.452,1.3296,50.6244,33.3987,11.458,23.9913,29.2562,21.4769,23.5244,0.0,0.0786,0.064,0.0,4.3181,8.6096,5.2722,5.2927,4.4083,3.8145,4.6802,3.3938,2.0777,0.1904,0.4384,1.0293,1.5895,1.1246,0.9086,0.6013,0.0709,0.1124,0.5088,0.1566,52.2993,56.4283,25.1835,36.3779,41.5723,43.1374,0.1819,0.1668,0.0,0.0562,76.784,69.0827,101.543,72.5306,11.0546,16.1608,0.489,0.7631,0.4641,0.6515,0.0947,0.1577,0.0
Amer2,Q8CCJ4,1.1692,0.7946,1.1853,0.9271,7.5224,9.1745,5.9811,6.2743,6.4023,7.0527,7.149,7.0238,0.0546,0.197,0.0508,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,0.1215,0.3756,0.2231,0.0753,0.0392,0.0,0.1837,0.0925,0.2031,0.0,0.0794,0.0969,0.068,0.0825,0.0791,0.0,0.0,0.0,0.0,0.378,0.282,0.0404,0.0573,0.0,0.0,0.1965,0.1391,0.1802,0.1386,0.1842,0.2238,0.3116,0.1185,11.8969,8.0773,0.0,0.0699,0.0,0.0452,0.1504,0.3917,0.0
Lcp1,Q61233,8.8728,10.3511,10.9186,12.7028,4.2775,3.3418,3.261,3.1683,3.4091,3.1715,2.7459,2.5844,6.859,27.9937,18.7912,14.133,6.4518,6.9508,8.8803,13.2596,9.897,8.5369,9.1643,10.4012,26.6094,29.3759,25.5063,29.4705,32.8929,35.5646,33.2801,32.9355,14.3815,8.1793,9.9513,10.7391,78.3987,61.6845,70.1485,71.6814,7.3863,1.278,4.1945,3.1943,22.1388,19.0497,14.3269,15.844,13.7459,12.0718,330.74,315.821,325.649,220.534,32.4049,37.6272,33.1115,30.1081,1.8667,1.226,124.931,112.038,151.551,117.342,28.0103,23.4412,30.6524
Hr,Q61645,1.0666,0.8063,1.0336,1.4438,7.2073,4.9901,6.9498,7.3849,7.9069,6.3403,6.2617,8.2538,33.8669,15.0397,17.383,24.4688,6.5256,4.762,7.9053,6.1745,0.3586,0.2985,0.4214,0.3961,0.1209,0.0659,0.0652,0.0573,0.065,0.023,0.0697,0.0204,3.3116,5.9164,5.2927,4.5099,2.9446,3.5691,2.2534,1.2535,18.2955,16.3224,12.9753,17.8841,1.5861,1.8456,4.2552,4.3736,2.795,2.0881,1.6391,0.7669,1.3129,0.499,6.4165,6.4413,6.1833,5.5639,1.7311,1.1338,0.7277,0.9193,0.9467,1.2683,1.4496,8.5702,1.5423
Rb1,P13405,9.1551,8.8308,13.1292,11.3036,12.5789,14.9359,14.0881,12.9275,13.8293,14.6649,16.3883,14.8463,15.5508,9.3557,12.9283,13.8534,9.9831,7.343,14.827,8.115,15.6203,13.5004,11.8378,12.8247,3.5731,4.044,3.1474,2.2346,2.451,3.1135,1.7371,3.532,12.8342,19.0655,20.0659,19.251,24.5629,20.0283,18.5591,19.9978,11.757,6.5113,14.6222,7.5102,23.3016,25.787,20.0742,18.6704,19.2922,19.5305,32.7689,33.4809,30.2033,40.5189,8.5403,10.6753,10.8305,6.7711,11.1819,17.7504,56.5543,54.6223,58.7109,55.901,9.8099,13.7631,6.5449
Rai14,Q9EP71,13.7923,12.7272,12.6351,11.1508,2.4154,2.3439,2.5054,3.2885,2.8211,2.0124,2.674,2.5745,9.0887,6.4607,7.6604,8.8448,1.2814,1.2676,1.5027,1.6939,8.2637,7.6281,7.4833,8.9702,5.495,5.41,4.5751,5.3952,5.1282,4.9897,5.3604,4.9365,4.959,6.2763,6.3296,6.1111,29.5027,25.1411,27.2531,29.5496,1.4532,0.7462,0.9864,0.8974,20.3052,26.5207,3.868,4.3786,4.0786,3.6377,11.7247,12.8624,12.2635,8.119,5.1735,4.0828,5.6104,4.6389,91.2027,84.5676,2.9871,2.2869,2.596,2.0414,3.9817,9.3184,1.1326
Ppara,P23204,0.9121,2.0382,2.203,2.6633,2.1396,0.7326,0.6727,0.8621,0.6667,1.0524,1.4017,0.9227,14.8233,3.5591,8.7584,9.4633,8.7798,10.1867,5.6692,8.3691,18.2155,18.2989,12.7896,15.3064,29.8892,24.2333,34.4336,26.7612,27.7301,41.7911,28.2263,30.4964,2.6968,2.2635,1.1171,1.6229,0.8568,1.523,1.1153,1.1007,6.0236,5.2521,2.0241,2.8647,2.8382,2.6767,7.4127,6.4059,5.6344,7.1552,0.1517,0.2325,0.0,0.0359,2.5617,3.1427,2.0239,0.8543,0.549,0.7677,0.8636,0.107,0.254,0.7334,0.268,0.7463,0.0792
Tef,Q9JLC6,50.0232,60.537,44.6214,60.795,90.5242,98.9105,87.8637,94.9273,85.5327,94.3271,87.7735,90.7158,50.8793,33.5987,22.0071,48.6573,39.6392,48.6598,30.6851,46.6801,80.9107,76.191,57.0902,71.9727,44.0652,47.3072,39.5035,44.7565,19.6825,41.8757,19.6408,36.328,10.9239,39.6493,13.0503,38.5924,132.553,116.38,76.8209,108.149,82.5787,100.173,70.4658,90.6753,51.5611,47.4307,10.9242,15.8076,6.4499,13.0643,22.2611,22.3535,18.0184,14.6627,18.2631,25.2718,9.4593,18.6262,27.1682,27.8987,14.3069,14.1237,14.2255,13.9734,18.9411,42.0365,10.8843
Srebf2,Q3U1N2,11.1972,13.6825,12.3905,16.3281,33.8738,34.297,32.7479,35.4672,36.4755,38.0046,38.4277,36.3281,42.8874,28.1319,25.6581,35.4049,3.5028,3.6197,5.0536,5.1012,15.4833,15.4715,14.2282,12.2757,7.3466,6.1197,6.1868,6.9183,3.9747,5.6678,3.8522,4.9715,20.9278,27.1907,26.4374,22.2687,23.1067,26.0386,20.3961,19.7648,4.2119,2.8686,4.1562,3.6413,25.4206,32.7914,20.8831,16.0525,13.88,12.6637,32.3013,32.9777,31.0055,21.7605,22.864,20.7868,26.2297,22.2453,7.2466,7.7379,32.8434,29.6683,28.4113,30.4542,31.4154,17.4987,9.2917
Vdr,P48281,2.7238,2.2082,5.6607,3.7903,0.1059,0.221,0.0852,0.0884,0.094,0.03,0.0944,0.0,3.5268,1.5332,2.1069,2.4504,0.2054,0.375,0.9901,0.3924,37.7519,38.5091,46.0698,38.8297,0.1971,0.4595,0.0289,0.0,0.0,0.0,0.0,0.0515,41.78,78.6459,85.2696,88.4051,3.0008,2.3742,2.2861,1.755,1.0636,1.0058,4.5592,0.243,1.7417,0.8148,65.2587,65.4969,73.7492,55.1055,1.4573,0.781,0.7888,0.476,0.7129,0.8264,0.3039,0.1747,4.3626,4.8974,1.9519,1.3776,1.6713,2.0819,0.9707,1.0097,0.5232
Hoxc5,P32043,3.0907,2.3752,3.2265,3.613,0.0,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,23.2197,7.5885,11.5219,17.7858,0.0549,0.0,0.1388,0.0,0.4434,0.7354,0.9943,0.5647,0.0,0.0,0.0,0.0445,0.1959,0.2139,0.0,0.0,0.1945,0.1067,0.0422,0.043,0.049,0.0671,0.0,0.0,0.9048,0.9021,1.0842,0.7979,4.9739,3.7297,0.499,0.7768,0.723,0.1693,0.0,0.0953,0.0,0.0,1.0267,0.6659,0.3799,0.5199,0.343,0.5405,0.0526,0.0,0.057,0.0,0.4159,0.9376,0.0498
Ciita,P79621,0.4417,0.5818,0.5772,0.9238,0.1666,0.109,0.065,0.1136,0.0242,0.0916,0.1699,0.1945,0.8078,0.6802,0.558,1.0959,0.2516,0.2897,0.4471,0.9216,0.9914,0.6108,0.6917,0.654,0.2773,0.2876,0.3252,0.1574,0.2254,0.219,0.0442,0.2125,1.3145,0.5904,0.5727,0.9411,5.345,4.6093,3.3775,3.555,0.3141,0.2242,0.4391,0.2128,1.069,1.0358,5.0818,4.7618,3.0301,5.1759,39.1835,42.7721,41.4495,26.4238,0.4336,0.354,0.3259,0.2787,0.103,0.062,5.6621,6.0585,7.479,4.6847,0.9929,0.8841,0.1506
Bcl6,P41183,15.8288,24.438,10.1327,12.3091,8.6176,9.9323,7.6185,7.0763,6.7549,6.2013,6.8234,8.4014,9.9469,6.3162,3.6617,6.3867,5.7062,5.0601,3.7555,4.9011,8.4365,9.8138,3.2711,9.45,10.7717,9.8568,10.5365,11.4656,2.9198,4.3132,2.6103,3.4798,3.3757,3.7899,2.7904,3.3308,11.2004,11.9852,8.7294,9.1212,20.9196,19.6273,12.6009,8.911,11.5239,12.1115,2.5615,3.3462,3.0526,2.552,18.0015,18.7311,17.7866,10.8222,4.3987,3.2068,1.3613,1.8994,1.5264,1.5144,38.8125,33.7537,37.8476,40.7449,11.9498,4.9234,1.4292
Anks3,Q9CZK6,14.4879,13.7282,16.1545,15.9226,10.5865,9.9446,9.7118,11.6326,8.9158,10.9404,11.4444,9.7712,8.2923,6.0183,7.0903,8.7995,3.649,3.5128,3.7072,4.6315,11.8116,12.4129,9.9436,10.3691,4.499,3.2073,3.8872,2.824,2.9173,3.8177,3.5761,3.8422,4.7871,9.2493,7.6915,8.367,13.4931,10.9173,10.4775,12.3924,4.6772,2.8691,4.5926,3.3247,16.0173,16.4916,6.7993,7.1495,5.5267,5.9725,16.1195,15.0966,13.7242,11.5503,6.8265,5.668,6.6265,6.3159,9.2903,10.811,14.2588,13.0491,14.1712,14.9459,9.7114,14.685,6.8576
Crebbp,P45481,5.3216,5.8082,5.652,5.8006,6.6343,7.9212,6.4507,7.8017,6.4286,6.2591,6.6632,6.5429,5.8061,4.1982,3.9448,5.8496,3.4067,3.3458,3.7352,3.7239,4.0214,3.3126,4.1042,3.6002,2.3475,1.8981,1.6311,2.1828,1.7317,2.1308,1.8932,1.7624,3.0942,4.7865,4.4183,5.0361,7.7999,7.2305,6.7049,6.9502,2.892,2.5893,3.069,2.737,10.3885,10.7299,4.1219,4.0819,4.1139,3.4518,11.2842,11.1064,10.4258,8.5291,2.9767,2.3374,1.8716,2.753,6.7661,6.2822,12.7201,11.1361,11.2274,13.1345,6.7493,8.2579,1.745
Mcm4,P49717,6.8371,4.9657,4.088,6.0337,2.1191,2.8855,3.0442,2.3989,3.1441,3.6122,3.5155,3.5936,5.303,4.3609,3.8454,6.305,1.9793,2.11,2.5309,3.1096,2.4423,2.3796,2.0763,2.806,1.621,1.4537,1.2251,1.7144,1.1558,1.0595,0.7641,0.9556,7.0355,9.2336,7.0295,6.4888,7.6488,7.5079,6.4895,7.8315,2.9286,1.8389,2.382,2.1645,14.9816,15.4914,9.938,10.9905,6.549,5.5335,23.928,19.8579,28.9242,50.1108,3.8653,2.9913,4.7288,3.1054,4.4248,5.463,41.8735,44.153,40.7282,40.689,16.5911,27.4757,1.3654
Nde1,Q9CZA6,15.2472,18.8949,21.2603,20.0497,12.0801,10.3446,9.0066,9.1442,10.1145,11.9938,9.9991,11.4573,13.0205,10.9843,11.9166,13.0147,13.9337,12.9792,12.9754,13.0992,8.4515,9.6756,7.7118,9.12,8.83,7.0743,5.736,8.3934,4.4519,6.5037,5.8538,5.1241,8.3534,9.5938,9.5867,10.0793,25.3763,22.7189,21.293,27.6756,13.6777,10.2799,9.4942,11.9261,24.617,31.9838,9.5715,10.4178,6.2596,5.4953,25.3728,27.4509,37.0105,42.7311,7.297,8.7053,7.5469,6.356,8.3093,9.1628,57.5829,64.1617,58.7342,59.5831,19.0025,35.6073,15.6648
Tfg,Q9Z1A1,52.2549,50.487,48.2048,44.482,41.5276,35.537,33.1351,35.5303,38.0653,32.8394,31.0373,42.4561,55.8032,55.5077,50.8409,56.2294,31.9905,28.3228,31.5637,31.7617,38.8215,41.5557,37.3161,39.7374,38.6527,36.9119,37.4553,36.5819,31.3711,28.6587,24.2134,32.6188,35.7396,47.1981,42.6199,44.2385,29.0989,29.2963,28.1259,29.2789,48.3275,36.2619,37.8835,39.5161,68.7945,63.8885,198.401,194.678,198.26,243.798,31.5312,30.2959,34.1337,33.3038,54.0204,44.9873,49.8148,48.7031,37.2942,51.0075,39.6487,36.5252,33.6786,41.3879,53.4157,59.5771,47.1514
Nr1i2,O54915,0.0589,2.005,0.0876,0.0951,0.3401,0.0,0.0453,0.0,0.0,0.048,0.1522,0.0,0.0503,5.4236,3.4142,1.3456,0.0,0.0682,0.0291,0.0584,2.875,3.1394,1.7227,2.252,29.2369,25.4961,27.5491,25.5497,21.0599,26.3116,20.802,22.7101,12.7546,26.9829,29.2586,25.6463,0.0929,0.1921,0.4438,0.0,0.2968,0.3057,1.7735,0.1091,0.7499,0.8484,36.2592,36.2519,43.7713,48.0309,0.0,0.044,0.0,0.0908,9.021,5.6693,8.7971,6.4803,0.2676,0.3207,0.0962,0.0,0.1047,0.0433,0.0,0.1859,0.0504
Gtf2e1,Q9D0D5,8.0857,8.0053,9.5252,9.7252,6.1953,6.8697,7.8748,6.8548,6.4006,7.6196,7.4222,7.019,5.8029,5.5906,5.5262,6.473,2.3576,2.8629,2.8754,2.8288,3.7254,4.296,5.4256,5.0484,6.8917,9.5109,8.0104,7.9673,5.7665,7.1257,5.2446,8.5169,3.9818,5.8096,5.4116,5.32,6.6482,7.0725,7.9995,7.2397,4.8055,4.343,5.157,4.3826,10.0144,12.2608,6.326,6.4693,4.1129,4.7388,11.92,12.1762,10.8928,10.2987,5.0146,3.4862,4.1014,4.2641,22.0655,21.9617,11.3776,13.7411,12.6338,11.4923,8.2709,13.064,2.3992
